measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,2,Percent,2001,0.005063208402987524,0.005201462013336771,0.004823268386562528
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2001,1790674.8620214853,1854411.169677274,1704463.030004088
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2001,0.03511378631170002,0.036290385276033274,0.033471996970201603
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2003,1915098.965193629,2387143.0760811996,1489715.1227873482
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2003,0.037028544434792976,0.04584444278626211,0.02885067793407147
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2003,4381805.840122949,4661638.879535138,4110135.9230667497
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2003,0.0847455810159722,0.08949145068096863,0.08017107271725285
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2003,2508626.785235398,3176589.3827735516,2001316.3485031351
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,2003,0.04851752041839115,0.06179589348525738,0.03876185691020886
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2003,1471111.9391965019,1987721.6185834613,1125035.4712812619
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2003,0.02844922637278793,0.038199745115998836,0.021816387167059956
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2003,2942169.1215199963,3171576.157935583,2711653.4262064537
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2003,0.05689526778543408,0.06039586215003568,0.05323203322611694
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2006,1064942.847220292,1608827.5863669526,647044.5665335936
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2006,0.020533879043087712,0.030847815375128984,0.012484188978891569
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2006,14999651.697229834,15563721.36065153,14125100.262020288
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2006,0.28924269487845067,0.29980512395781156,0.27359782769603036
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2006,3462798.0230770893,3637362.0730529577,3139013.1102712243
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2006,0.06677359730049347,0.06984428427577445,0.06054740299156894
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2006,71513.77449605809,89701.74948600457,55114.50900677954
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,2,Percent,2006,0.0013790072534350857,0.001709931587986438,0.0010532202234361052
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,1,Number,2006,1356874.2526207003,1424991.7858606696,1205288.5751097968
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,2,Percent,2006,0.026162675069415834,0.02712947202929132,0.02329881913818651
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,1,Number,2006,263267.07212264347,270378.4583667942,248129.3149375189
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,2,Percent,2006,0.005076785767534116,0.0052201581244410425,0.004779408645544042
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2007,85595.00170320063,98628.24128210547,67786.68760747252
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2007,0.0016498604378403076,0.001896109856132373,0.001300093445574394
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2007,1155354.375136226,1349231.4881869222,967387.4238341793
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2007,0.0222644181393597,0.025948623159483656,0.018787707997450845
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,2002,7257593.623394235,7495730.34977576,6946447.347163205
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,2002,0.14105349717816973,0.14518248345563511,0.1352522600355573
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2006,2065150.1045755064,2143621.9179443675,1953281.8900276942
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2006,0.039822334080934246,0.04107351743187803,0.037733993551881735
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,1,Number,2002,1250769.5218607325,2658532.4313701577,622693.9169180527
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2002,0.024311196470946834,0.051716455054133616,0.011996269839104802
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,1,Number,2002,261.2325592247162,306.90574384424326,239.1777727158551
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,5.077350272118594e-06,5.9686880513336015e-06,4.640963457152145e-06
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2007,1770743.4581248304,2114640.154125573,1500144.0223664413
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2007,0.0341254232730409,0.04045475642225093,0.028959984343037006
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2007,4106094.054618237,4358514.302467237,3865323.148574548
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2007,0.07913425713335917,0.08293193494454461,0.07500537873905302
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2007,2349662.619017498,2987282.6128487857,1878991.078374853
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,2007,0.04528075902769257,0.05759287462042521,0.03635500896284648
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2007,1177772.966824228,1530117.405060232,954363.0044656228
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2007,0.022695005436359814,0.029256641122369035,0.018311768995774462
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2007,2803232.703098115,3035486.4755058517,2580333.8475749125
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2007,0.05401599003357959,0.057615611878084366,0.05041637363387723
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,2001,7117804.792501993,7360600.471959466,6815787.628787875
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,2001,0.13957349897222193,0.14359308667592635,0.13414475307120546
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,1,Number,2001,1210042.5689236862,2554713.4017116237,604802.1579472363
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2001,0.02373084562016759,0.050359299707582156,0.011757543893137294
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,1,Number,2001,258.1720358796261,303.2691291646145,236.31164357362138
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,5.06286763238322e-06,5.955035700033256e-06,4.608001192563213e-06
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,2001,1347456.7917928027,1402662.7954818034,1265200.0361739944
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,2,Percent,2001,0.026422565661112254,0.02744724030533994,0.024961376014182197
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,2002,1347189.9008728506,1399495.3866238038,1275113.6973656872
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,2,Percent,2002,0.02618333564489573,0.027233637741033125,0.024725337173093477
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2004,1088686.1390927,1633382.4208293771,621732.4541342834
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2004,0.020985981551682815,0.031245034119420916,0.012009620118380424
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2004,14753751.438880356,15306328.547705406,13916575.639914794
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2004,0.28441714103752214,0.2949053905313238,0.2696176555738835
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2001,74964.40789818058,85405.07717922973,59499.84884575664
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2001,0.0014700492602442315,0.001692617248807513,0.0011591935307309063
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2001,1157567.1355843889,1411481.5761952715,941179.4888519282
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2001,0.022695347809344544,0.027791411703795867,0.01857102845751937
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2001,1770101.380290207,2252367.639208509,1342640.3404385406
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2001,0.03469396134760349,0.0439707335341936,0.02642180798191
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2001,4538821.797360949,4831118.680594666,4261114.571541037
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2001,0.0889943959592503,0.09414656729655707,0.08421910068691625
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2001,2644935.4066504613,3365764.5028782673,2078209.8838334882
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,2001,0.05185663529024918,0.06620241495647736,0.04122951969334498
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2001,1616190.93859114,2228140.5686094943,1219172.6741882903
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2001,0.031688283469706244,0.043377804892610825,0.023840097938000567
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2001,2994163.3385990965,3220643.38045072,2793216.4984487826
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2001,0.058701223141843166,0.06232191748200392,0.05531844244272604
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2004,394175.14508146,455713.7749837909,340323.58304326487
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2004,0.007597080814202131,0.008759031720525145,0.0066183274887560775
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,1,Number,2004,2189105.1280709775,2266375.1264359145,2096807.9174609508
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,2,Percent,2004,0.04220022417075943,0.04353611153398349,0.04063728557625123
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,1,Number,2004,1965642.3428188877,2070272.7134655889,1789378.1715850101
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,2,Percent,2004,0.037890508294998244,0.039678755980197794,0.03469406511588619
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2002,517988.5283632997,683169.4950224909,418846.90311315056
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2002,0.010064413933019021,0.013233252482542708,0.008240284083938388
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2004,3464171.55798524,3644253.7118404377,3092177.7888315283
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2004,0.06678015665747716,0.07004381708143037,0.05961501287159353
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2004,68541.25164777016,85097.45688828662,52458.016143123794
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,2,Percent,2004,0.001321195953809023,0.0016372534751888214,0.001004839199795158
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,1,Number,2004,1345993.6818298218,1408630.1752941129,1221454.7330176572
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,2,Percent,2004,0.02594575780472177,0.02690548932463464,0.023449768789098054
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,1,Number,2004,262423.86840966844,268877.3551072509,247699.6971527789
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,2,Percent,2004,0.005059050682473706,0.005198865767037255,0.004800839242214068
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,1,Number,2002,2145110.5085646575,2221503.142775714,2055564.3423199393
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,2,Percent,2002,0.04169052322840696,0.04298035137849331,0.04014526878512208
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,1,Number,2002,1724076.3469588554,1813454.3909606063,1591346.6880739117
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,2,Percent,2002,0.03350620729018403,0.03500843111132746,0.030789974402600725
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2004,79923.78616656955,90408.21313708703,63096.72211654659
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2004,0.0015407997123560203,0.0017434943495879432,0.0012077525640319196
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2004,1150957.5022686648,1370283.5604058276,948032.9977976289
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2004,0.02218448291266231,0.026367064826132745,0.01838364473547115
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2004,1948866.1726753581,2398426.128341999,1547141.15316087
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2004,0.03755468343755088,0.045993515160165845,0.02987573128010327
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2004,4277464.220611756,4549310.405782825,4021677.3719108035
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2004,0.08244971861167967,0.08703647868775373,0.0781206453025986
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2004,2436865.0385712404,3076546.6125325947,1947068.4456817287
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,2004,0.04696939948498825,0.05980727089889812,0.03757242772720248
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2004,1404470.4643293878,1851723.1840913785,1092485.3640766293
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2004,0.02706916538305571,0.03598140873366914,0.020989748202888427
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2004,2914605.6578406636,3150574.255670014,2679038.0973944347
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2004,0.05617257181839913,0.059773481132448625,0.052484072003336886
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2004,1953694.0297169315,2025059.6129680225,1850063.346459461
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2004,0.037662321845879185,0.03888862045307947,0.035792122589714155
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,2008,8031392.288669777,8311330.70283722,7656228.882326694
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,2008,0.15308358473252034,0.1576006161584976,0.14667783013076044
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,1,Number,2008,1528655.2644374748,3315237.416082332,739281.9935168666
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2008,0.029144706168590558,0.062107094833975474,0.013929114543596834
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,1,Number,2008,275.6213597320667,330.492016851879,253.9171134326277
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,5.25379774622585e-06,6.279739863576995e-06,4.781289513105922e-06
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2002,77188.32396274447,88073.51078542582,60749.09088662059
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2002,0.0015002147748832905,0.0017305453848449595,0.001175489570623422
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2002,1154079.1454833187,1392975.950415094,942946.4726673039
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2002,0.022426496330405863,0.027189977629059843,0.01840698533818357
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2002,1853611.0036409018,2333932.972799929,1422087.782034259
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2002,0.03600966675917758,0.04523738215670284,0.0277069940541378
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2002,4462560.517730167,4737426.164533056,4187847.4028890254
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2002,0.08672271436311181,0.09163694243044147,0.0821462276148427
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2002,2578342.5833465476,3247500.4300215472,2050573.4859922451
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,2002,0.05010497274962525,0.0633472297799053,0.04004423377280524
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,2008,1292774.416544082,1345638.5784381526,1220081.5245972276
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,2,Percent,2008,0.024640991868070908,0.02553350769323042,0.02315799721307603
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2002,1542803.0434700195,2071183.3730869798,1176070.6939343286
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2002,0.029979455118160758,0.04048421289426696,0.022811612381049118
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2002,2969083.296606354,3191888.6468220092,2749641.3802482286
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2002,0.05769247259155925,0.06126374372376419,0.054098524332135814
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2009,323073.866522368,361470.2350226066,288495.86517736013
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2009,0.006186838305332262,0.006800613393336372,0.0055774719884033
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2011,92628.89670670821,107055.34628215227,74008.44750065889
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2011,0.0017579072848230872,0.0020292818358642628,0.001394120026353393
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2011,1150527.5435950651,1318175.6036733377,989946.4799334102
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2011,0.021828893215091395,0.02493215697496841,0.01895111181687346
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2011,1375260.0538582453,1629299.4054171145,1203957.1503214773
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2011,0.026097622801094605,0.030977869343650537,0.02281377995568976
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2011,3874973.1629798836,4129956.300774847,3633498.3569945395
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2011,0.07352639963938605,0.07731300575435669,0.06952516183350878
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2011,2156394.81544012,2812544.8869904894,1703517.3384393463
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,2011,0.04091531447908477,0.05323284837593395,0.032530510007381164
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2011,1015397.9629580885,1301654.089675591,815956.2204297355
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2011,0.019263574604636874,0.024684415847230644,0.0156902475067814
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2011,2619776.0340851806,2879820.387710218,2384064.476508909
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2011,0.04969815017293121,0.05359123884856075,0.046212115681861225
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,1,Number,2009,2281052.3947625393,2365981.314218097,2171365.8518136186
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,2,Percent,2009,0.043692337959734616,0.04501414208336535,0.04190192612778236
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2005,1067081.4100624083,1616456.5579006588,629827.4711408336
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2005,0.02047507901268005,0.030821237792363575,0.012071762287698436
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2005,15003467.016212326,15605013.443820242,14175238.704386992
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.28795644057836384,0.298500116084447,0.27258273901403807
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2005,3480523.300587985,3666862.6363046137,3116792.9205968836
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2005,0.06679919173806452,0.06985569771674116,0.060166981983842786
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,1,Number,2009,1723985.1052962497,1835788.548428738,1527142.4211865128
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,2,Percent,2009,0.033019955458818806,0.03488311825372897,0.029406183453094214
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2005,70519.62332092991,87139.66316959854,53807.51306790415
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,2,Percent,2005,0.0013534158902829287,0.001683104673024638,0.0010294354883205936
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,1,Number,2005,1358213.253261218,1429143.4387373629,1221280.9244201584
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,2,Percent,2005,0.026065555207264675,0.026989671370163115,0.023448843524054047
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,1,Number,2005,266791.2668244329,275037.5527418021,255702.25158094597
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,2,Percent,2005,0.00512061453204218,0.005269741759996666,0.004894343920238358
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2005,2019954.8623079036,2097788.6697900183,1913925.3370852743
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.038767943567068426,0.040007889221558054,0.03675798203170718
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,2005,7657499.485179121,7906661.323487818,7329677.270499807
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,2005,0.14696746646182815,0.15126554181784335,0.14076399921750607
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2003,417494.00378291577,493180.1299025253,357668.0742505964
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2003,0.008073541665631765,0.009460421809342983,0.006951838860464843
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,1,Number,2003,2174885.634441229,2256753.0830816366,2084514.4651499798
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,2,Percent,2003,0.042067181113730236,0.043326707975509665,0.040484095028425156
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,1,Number,2005,1378869.00581202,2955829.2813223554,679690.0132202181
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2005,0.026470215886117966,0.055981670469136206,0.01280645650672709
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,1,Number,2005,261.59268805853344,311.3085905342484,242.07097567270665
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,5.0208773357268e-06,5.9577449909311955e-06,4.603327322213468e-06
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,2005,1328678.9788742834,1384088.6214261127,1246549.5047101316
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,2,Percent,2005,0.025500925762293396,0.02641609849407972,0.023963356869423826
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2005,81949.36255516011,93414.22024826509,64560.7437966496
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2005,0.0015728573526194373,0.001787198291248419,0.0012361787335407578
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2005,1155286.3132664622,1366031.6893022016,956932.5308405309
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2005,0.022169724334917536,0.026268856955230933,0.018517805668982486
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2010,1025235.7401280594,1558591.9149806278,589997.0838131472
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2010,0.01944839944116,0.029336289623196534,0.011202413982043885
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2005,1937729.8789005443,2354708.2252583406,1570985.3520858965
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2005,0.03718042627038436,0.04503324275090703,0.030094713509503185
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2005,4231160.014983041,4501787.429529928,3971349.3303438057
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2005,0.08119662921461421,0.08566863191297003,0.07699048091707843
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2005,2403417.1631707745,3049723.0531359506,1922893.5266833154
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,2005,0.046120751762949774,0.058773733802668475,0.03724019281157311
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2005,1339655.3488829182,1755704.7594279398,1048567.7409554849
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2005,0.02570725079509686,0.03393401276916016,0.02021444470410535
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2005,2886491.648768212,3119171.0820677755,2656438.158635851
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2005,0.05538437578893518,0.05885773400971171,0.05201023343934362
